,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.5,0.5042372881355932,0.5211864406779662,0.5550847457627118,0.5466101694915254,0.5254237288135594,0.5508474576271186,0.6059322033898306,0.576271186440678,0.5508474576271186,0.597457627118644,0.6016949152542372,0.576271186440678,0.559322033898305,0.5805084745762712,0.6398305084745762,0.6483050847457628,0.6779661016949152,0.673728813559322,0.7415254237288136,0.6991525423728814,0.7330508474576272,0.6694915254237288,0.7330508474576272
1,0.5,0.5042372881355932,0.5169491525423728,0.5296610169491526,0.5635593220338984,0.5338983050847458,0.5466101694915254,0.5805084745762712,0.6016949152542372,0.6610169491525424,0.5805084745762712,0.6059322033898306,0.6059322033898306,0.5338983050847458,0.5805084745762712,0.6483050847457628,0.635593220338983,0.6822033898305084,0.7076271186440678,0.6652542372881356,0.6822033898305084,0.6779661016949152,0.75,0.6440677966101694
2,0.5,0.5,0.5084745762711864,0.5042372881355932,0.559322033898305,0.5466101694915254,0.5932203389830508,0.5889830508474576,0.5889830508474576,0.6101694915254238,0.576271186440678,0.6016949152542372,0.5720338983050848,0.614406779661017,0.6101694915254238,0.6398305084745762,0.7033898305084746,0.7076271186440678,0.7203389830508474,0.6822033898305084,0.7076271186440678,0.711864406779661,0.7372881355932204,0.6991525423728814
3,0.5,0.4957627118644068,0.5508474576271186,0.5466101694915254,0.5423728813559322,0.5635593220338984,0.5338983050847458,0.5550847457627118,0.5932203389830508,0.6313559322033898,0.5720338983050848,0.5677966101694916,0.5550847457627118,0.597457627118644,0.6016949152542372,0.6822033898305084,0.6949152542372882,0.635593220338983,0.75,0.7669491525423728,0.6991525423728814,0.6610169491525424,0.6779661016949152,0.6610169491525424
4,0.5,0.5084745762711864,0.5508474576271186,0.5042372881355932,0.576271186440678,0.538135593220339,0.5847457627118644,0.6059322033898306,0.5466101694915254,0.5847457627118644,0.5423728813559322,0.5847457627118644,0.5847457627118644,0.6016949152542372,0.576271186440678,0.6610169491525424,0.652542372881356,0.6949152542372882,0.7415254237288136,0.7542372881355932,0.7203389830508474,0.7457627118644068,0.7033898305084746,0.614406779661017
5,0.5,0.5169491525423728,0.5254237288135594,0.5466101694915254,0.5423728813559322,0.5296610169491526,0.5550847457627118,0.635593220338983,0.559322033898305,0.576271186440678,0.5889830508474576,0.5720338983050848,0.576271186440678,0.5889830508474576,0.5720338983050848,0.6271186440677966,0.6949152542372882,0.6694915254237288,0.7415254237288136,0.7161016949152542,0.711864406779661,0.6991525423728814,0.6822033898305084,0.673728813559322
6,0.5,0.5042372881355932,0.5296610169491526,0.538135593220339,0.5169491525423728,0.5338983050847458,0.5169491525423728,0.559322033898305,0.597457627118644,0.559322033898305,0.5677966101694916,0.5677966101694916,0.5805084745762712,0.5889830508474576,0.6059322033898306,0.6313559322033898,0.5847457627118644,0.6949152542372882,0.6483050847457628,0.7203389830508474,0.7542372881355932,0.7457627118644068,0.6949152542372882,0.7245762711864406
7,0.5,0.4872881355932203,0.5,0.5423728813559322,0.5254237288135594,0.538135593220339,0.5805084745762712,0.5720338983050848,0.5889830508474576,0.5847457627118644,0.6186440677966102,0.5805084745762712,0.5805084745762712,0.5508474576271186,0.614406779661017,0.6271186440677966,0.690677966101695,0.6949152542372882,0.6779661016949152,0.7161016949152542,0.7627118644067796,0.7330508474576272,0.7161016949152542,0.7245762711864406
8,0.5,0.5042372881355932,0.4788135593220339,0.5466101694915254,0.5635593220338984,0.5720338983050848,0.5847457627118644,0.5677966101694916,0.6101694915254238,0.5677966101694916,0.5889830508474576,0.5677966101694916,0.597457627118644,0.5720338983050848,0.5677966101694916,0.6694915254237288,0.7457627118644068,0.6822033898305084,0.6991525423728814,0.7161016949152542,0.7076271186440678,0.7161016949152542,0.7203389830508474,0.7288135593220338
9,0.5,0.5084745762711864,0.5508474576271186,0.5550847457627118,0.5677966101694916,0.538135593220339,0.5423728813559322,0.5720338983050848,0.5847457627118644,0.6313559322033898,0.5847457627118644,0.5720338983050848,0.559322033898305,0.5889830508474576,0.597457627118644,0.673728813559322,0.7372881355932204,0.7584745762711864,0.7330508474576272,0.6991525423728814,0.7627118644067796,0.7033898305084746,0.6610169491525424,0.6694915254237288
