,0,1,2,3,4,5,6,7,8,9
0,0.6282051282051282,0.6025641025641025,0.5897435897435898,0.5576923076923077,0.5897435897435898,0.6410256410256411,0.6410256410256411,0.5576923076923077,0.5961538461538461,0.5961538461538461
