,0,1,2,3,4,5,6,7,8,9
0,0.6217948717948718,0.6025641025641025,0.5384615384615384,0.5897435897435898,0.6153846153846154,0.6089743589743589,0.5641025641025641,0.6346153846153846,0.5897435897435898,0.6153846153846154
