,0,1,2,3,4,5,6,7,8,9
0,0.5128205128205128,0.5448717948717948,0.5448717948717948,0.5641025641025641,0.5192307692307693,0.5769230769230769,0.5448717948717948,0.5512820512820513,0.5448717948717948,0.5961538461538461
