,0,1,2,3,4,5,6,7,8,9
0,0.7884615384615384,0.8012820512820513,0.7628205128205128,0.8205128205128205,0.8525641025641025,0.8269230769230769,0.7371794871794872,0.8269230769230769,0.7948717948717948,0.7692307692307693
