,0,1,2,3,4,5,6,7,8,9
0,0.532051282051282,0.5705128205128205,0.5833333333333334,0.6089743589743589,0.5897435897435898,0.5128205128205128,0.5833333333333334,0.5769230769230769,0.5961538461538461,0.6282051282051282
