,0,1,2,3,4,5,6,7,8,9
0,0.8076923076923077,0.7692307692307693,0.8397435897435898,0.8589743589743589,0.8653846153846154,0.782051282051282,0.8205128205128205,0.8653846153846154,0.8461538461538461,0.8397435897435898
