,0,1,2,3,4,5,6,7,8,9
0,0.5576923076923077,0.5769230769230769,0.5833333333333334,0.5448717948717948,0.5256410256410257,0.5705128205128205,0.5512820512820513,0.5705128205128205,0.532051282051282,0.5384615384615384
