,0,1,2,3,4,5,6,7,8,9
0,0.7692307692307693,0.7243589743589743,0.8269230769230769,0.8269230769230769,0.7564102564102564,0.7564102564102564,0.7115384615384616,0.7692307692307693,0.7564102564102564,0.75
