,0,1,2,3,4,5,6,7,8,9
0,0.7243589743589743,0.8269230769230769,0.7564102564102564,0.8205128205128205,0.7884615384615384,0.8333333333333334,0.8269230769230769,0.7756410256410257,0.7948717948717948,0.8397435897435898
