,0,1,2,3,4,5,6,7,8,9
0,0.6538461538461539,0.6794871794871795,0.6987179487179487,0.6282051282051282,0.6666666666666666,0.6666666666666666,0.6282051282051282,0.6794871794871795,0.7115384615384616,0.6217948717948718
