,0,1,2,3,4,5,6,7,8,9
0,0.7083333333333334,0.7333333333333333,0.7666666666666667,0.725,0.7833333333333333,0.7583333333333333,0.8083333333333333,0.8166666666666667,0.8,0.8666666666666667
