,0,1,2,3,4,5,6,7,8,9
0,0.8076923076923077,0.7564102564102564,0.7756410256410257,0.8141025641025641,0.782051282051282,0.7435897435897436,0.717948717948718,0.7628205128205128,0.7307692307692307,0.8205128205128205
