,0,1,2,3,4,5,6,7,8,9
0,0.5961538461538461,0.5833333333333334,0.5897435897435898,0.5641025641025641,0.5769230769230769,0.5576923076923077,0.4935897435897436,0.6089743589743589,0.6025641025641025,0.5512820512820513
