,0,1,2,3,4,5,6,7,8,9
0,0.6923076923076923,0.6217948717948718,0.6858974358974359,0.7371794871794872,0.6923076923076923,0.6410256410256411,0.6410256410256411,0.7243589743589743,0.6602564102564102,0.6538461538461539
