,0,1,2,3,4,5,6,7,8,9
0,0.717948717948718,0.6282051282051282,0.6987179487179487,0.7628205128205128,0.7371794871794872,0.6666666666666666,0.7115384615384616,0.7243589743589743,0.7115384615384616,0.6538461538461539
