,0,1,2,3,4,5,6,7,8,9
0,0.6474358974358975,0.6346153846153846,0.6666666666666666,0.6282051282051282,0.6538461538461539,0.6538461538461539,0.6923076923076923,0.6025641025641025,0.6282051282051282,0.6794871794871795
