,0,1,2,3,4,5,6,7,8,9
0,0.8333333333333334,0.7583333333333333,0.8166666666666667,0.7583333333333333,0.7416666666666667,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.825,0.7666666666666667
