,0,1,2,3,4,5,6,7,8,9
0,0.8141025641025641,0.8589743589743589,0.7628205128205128,0.7948717948717948,0.8589743589743589,0.8076923076923077,0.8653846153846154,0.8141025641025641,0.8076923076923077,0.8589743589743589
