,0,1,2,3,4,5,6,7,8,9
0,0.7884615384615384,0.782051282051282,0.8333333333333334,0.7884615384615384,0.8012820512820513,0.7564102564102564,0.7756410256410257,0.8141025641025641,0.7948717948717948,0.8269230769230769
