,0,1,2,3,4,5,6,7,8,9
0,0.6987179487179487,0.717948717948718,0.8461538461538461,0.7756410256410257,0.7692307692307693,0.7756410256410257,0.6730769230769231,0.8076923076923077,0.7628205128205128,0.7435897435897436
