,0,1,2,3,4,5,6,7,8,9
0,0.5769230769230769,0.6153846153846154,0.5961538461538461,0.6602564102564102,0.5897435897435898,0.6410256410256411,0.5897435897435898,0.6282051282051282,0.6346153846153846,0.5897435897435898
