,0,1,2,3,4,5,6,7,8,9
0,0.6217948717948718,0.6666666666666666,0.6282051282051282,0.5961538461538461,0.6474358974358975,0.5769230769230769,0.6025641025641025,0.6025641025641025,0.6666666666666666,0.5576923076923077
