,0,1,2,3,4,5,6,7,8,9
0,0.782051282051282,0.8461538461538461,0.8076923076923077,0.8269230769230769,0.8076923076923077,0.8012820512820513,0.8397435897435898,0.8333333333333334,0.8333333333333334,0.782051282051282
