"Metric","Experiment","Parameter","Estimate","Std..Error","df","t.value","pVal","Category","pValAdjusted","pLabel","pValFinal"
"tinyLSTM","EventsAdapt","TrialTypeAAR:VoiceA>P",-0.000817440369204078,0.00645269877186024,1164.63734296132,-0.126681935435895,0.899214010923761,"baselines",0.899214010923761,"","0.899"
"tinyLSTM","EventsAdapt","TrialTypeAI:VoiceA>P",0.0146201768666259,0.00656688870828038,1169.05744656922,2.22634759261124,0.026180906009951,"baselines",0.0349078746799347,"*","0.035"
"tinyLSTM","EventsAdapt","PlausibilityImplausible:TrialTypeAAR:VoiceA>P",0.000608169782246731,0.00910567946934596,1163.06850795034,0.0667901592949894,0.946760236679957,"baselines",0.946760236679957,"","0.947"
"tinyLSTM","EventsAdapt","PlausibilityImplausible:TrialTypeAI:VoiceA>P",-0.00712326127768142,0.00920976312608435,1163.06850795138,-0.773446741263797,0.439415204448529,"baselines",0.439415204448529,"","0.439"
"SDM","EventsAdapt","(Intercept)",0.507063624674565,0.011533224580801,383.475332161981,43.9654687309789,7.68763400464463e-152,"baselines",1.02501786728595e-151,"***","<0.001"
"SDM","EventsAdapt","PlausibilityImplausible",-0.0155928538543443,0.00994659379688144,1102.51233171505,-1.56765764972056,0.117247998792221,"baselines",0.166721934605207,"","0.167"
"SDM","EventsAdapt","TrialTypeAAR",-0.0196575087052856,0.0161814654136384,384.510249833386,-1.21481634714724,0.22518161315905,"baselines",0.300242150878733,"","0.3"
"SDM","EventsAdapt","TrialTypeAI",-0.000873867470138495,0.0168125260257803,398.571031974922,-0.051977166833735,0.958572926690887,"baselines",0.958572926690887,"","0.959"
"SDM","EventsAdapt","VoiceA>P",0.367812621978025,0.0436686721984813,441.516556119858,8.42280297203122,5.20885796445818e-16,"baselines",2.08354318578327e-15,"***","<0.001"
"SDM","EventsAdapt","agent_freq_norm",0.0300746355209921,0.00861611964169402,669.264077885414,3.49050811405389,0.000513753160606093,"baselines",0.000685004214141458,"***","<0.001"
"SDM","EventsAdapt","patient_freq_norm",0.0383863098121847,0.00861600625086527,669.221279402991,4.45523235412343,9.82136468353685e-06,"baselines",1.96427293670737e-05,"***","<0.001"
"SDM","EventsAdapt","verb_freq_norm",0.0394110485634171,0.00637850300190818,364.079224282182,6.17873011137989,1.73071708335356e-09,"baselines",3.46143416670713e-09,"***","<0.001"
"SDM","EventsAdapt","sentence_freq_norm",-0.00287155801460857,0.0119399219759501,805.030712325508,-0.240500567792033,0.810003454450633,"baselines",0.810003454450633,"","0.81"
"SDM","EventsAdapt","cNumTokens",0.116597903893151,0.0226735588527534,400.68464544654,5.14246151873912,4.25062205879008e-07,"baselines",8.50124411758016e-07,"***","<0.001"
"SDM","EventsAdapt","PlausibilityImplausible:TrialTypeAAR",0.0146277748438413,0.0139429962793512,1102.52457883598,1.04911272661703,0.294356152216448,"baselines",0.477648158848174,"","0.478"
"SDM","EventsAdapt","PlausibilityImplausible:TrialTypeAI",-0.020502721450502,0.0146428135247655,1103.24963200002,-1.40019002603739,0.161737575699127,"baselines",0.21565010093217,"","0.216"
"SDM","EventsAdapt","PlausibilityImplausible:VoiceA>P",0.0256482244631644,0.0198770129763548,1108.54873386857,1.29034601394459,0.19719962362709,"baselines",0.262932831502787,"","0.263"
"SDM","EventsAdapt","TrialTypeAAR:VoiceA>P",0.0592500690321568,0.0197095602494545,1111.64817342467,3.00615885297576,0.00270510210227562,"baselines",0.0108204084091025,"*","0.011"
